Student_ID,Student_name,Year,CGPA,HACK_PART,PAP_PUB,Cod_Const,Total_Awards,TEA_ASST,CONST_SCORE,CORE_CRS_GRD,EAA,Overall_Score
1661,Chris Brown,2021,2.8,1,1,6,6,0,6.88,71.03,7,101.71
1662,Michael Johnson,2021,9.6,2,5,6,4,1,5.62,65.22,9,107.44
1663,Sophia Smith,2020,1.2,3,3,6,0,1,1.31,51.7,8,75.21
1664,John Garcia,2021,2.32,2,2,2,7,0,6.97,32.41,9,63.7
1665,Laura Jones,2020,1.39,0,0,3,5,0,1.42,74.63,5,90.44
1666,John Miller,2020,2.48,0,0,1,3,0,8.11,67,3,84.59
1667,Sarah Martinez,2021,4.06,3,3,3,3,1,5.49,66.93,7,96.48
1668,Sarah Johnson,2021,8.73,1,3,4,4,0,6.06,49.7,9,85.49
1669,John Jones,2021,5.75,0,0,2,2,0,3.38,32.84,7,52.97
1670,John Rodriguez,2020,1.57,0,4,6,0,0,9.06,66.93,10,97.56
1671,Laura Martinez,2021,5.66,1,3,4,6,0,8.13,65.21,7,100
1672,David Garcia,2020,2.95,2,4,3,0,0,7.18,32.52,6,57.65
1673,Emily Martinez,2020,5.94,1,2,1,1,0,5.43,53.73,10,80.1
1674,Sophia Jones,2021,4.97,1,5,2,6,0,1.51,37.26,4,61.74
1675,Sarah Brown,2021,7.52,2,4,3,2,0,6.83,88.19,1,114.54
1676,Jane Smith,2020,8.8,0,0,3,2,1,9.64,98.34,5,127.78
1677,John Brown,2021,6.52,0,3,1,0,1,7.92,94.39,4,117.83
1678,Chris Williams,2020,9.7,1,0,2,7,1,6,29.09,9,64.79
1679,Jane Martinez,2020,9.12,0,3,6,2,1,5.06,92.03,9,127.21
1680,Emily Brown,2021,8.49,0,2,1,0,1,0.96,47.28,2,62.73
1681,John Jones,2021,4.23,3,0,2,0,1,3.93,38.91,5,58.07
1682,Jane Miller,2020,1.67,3,0,2,3,1,2.1,66.74,7,86.51
1683,John Brown,2021,8.81,0,0,2,2,0,9.12,22.65,1,45.58
1684,Chris Martinez,2020,2.39,1,4,1,7,1,1.27,89.07,6,112.73
1685,Chris Miller,2021,7.14,1,0,4,1,1,4.81,95.01,9,122.96
1686,Michael Johnson,2020,8.83,1,5,4,7,0,2.79,90.89,7,126.51
1687,Emily Williams,2020,9.69,1,5,1,6,0,9.73,38.19,2,72.61
1688,Sophia Davis,2021,4.37,1,4,2,5,1,3.08,38.88,1,60.33
1689,Jane Rodriguez,2021,5.83,2,4,4,1,0,9.39,90.24,2,118.46
1690,Chris Jones,2020,7.44,3,3,4,6,0,7.21,78.13,1,109.78
1691,Michael Rodriguez,2021,4.29,3,4,2,7,0,9.6,93.18,6,129.07
1692,Emily Johnson,2021,4.2,1,0,3,3,0,9.68,24.69,5,50.57
1693,Chris Jones,2020,5.22,3,1,3,2,0,0.5,69.28,1,85
1694,Alex Davis,2020,3.68,2,5,4,0,0,3.72,47.85,2,68.25
1695,David Miller,2020,9.09,2,0,2,0,1,1.9,80.26,4,100.25
1696,Jane Brown,2020,7.82,2,5,5,1,0,1.25,62.14,9,93.21
1697,Laura Smith,2020,3.96,0,2,3,7,1,2.36,96.99,10,126.31
1698,Sarah Martinez,2021,3.68,1,4,6,5,0,7.96,34.11,4,65.75
1699,Laura Martinez,2020,7.18,1,4,6,6,1,3.28,28.1,7,63.56
1700,John Miller,2020,8.76,3,3,6,3,0,2.15,52.7,3,81.61
1701,Emily Smith,2020,8.54,3,4,3,7,0,7.11,65.45,5,103.1
1702,Michael Garcia,2021,4.41,3,4,2,7,1,8.88,56.3,1,87.59
1703,Sophia Jones,2021,6.02,1,1,2,1,1,5.55,76.18,10,103.75
1704,Jane Rodriguez,2020,2.32,2,5,5,5,1,5.76,79.42,3,108.5
1705,Chris Williams,2021,3.14,1,0,3,7,0,3.05,22.68,8,47.87
1706,Alex Jones,2021,3.97,1,1,2,0,1,9.62,89.73,9,117.32
1707,Chris Johnson,2020,8.98,1,2,2,7,0,6.98,20.74,2,50.7
1708,Sarah Johnson,2020,8.48,3,1,6,5,1,6.63,96.56,10,137.67
1709,John Jones,2021,4.98,1,2,3,2,1,4.91,21.05,2,41.94
1710,Sophia Johnson,2020,4.72,2,2,4,0,0,9.38,41.78,8,71.88
1711,Sophia Smith,2020,2.83,1,1,4,2,0,3.4,21.82,5,41.05
1712,Sophia Johnson,2020,5.09,2,0,1,3,1,4.6,60.23,5,81.92
1713,Sarah Davis,2021,3.32,2,5,4,6,1,7.39,91.96,8,128.67
1714,Emily Jones,2020,1.2,3,5,6,7,0,3.22,26.9,3,55.32
1715,Alex Martinez,2020,4.27,0,1,4,3,0,6.35,59.46,10,88.08
1716,Sophia Johnson,2021,4.36,1,5,3,5,1,2.59,37.2,5,64.15
1717,Alex Brown,2021,9.63,0,2,6,7,0,1.26,59.36,2,87.25
1718,Chris Davis,2021,8.16,1,3,1,5,0,0.9,59.53,3,81.59
1719,Sarah Jones,2020,7.8,1,3,2,7,1,8.88,82.52,1,114.2
1720,Alex Smith,2021,1.66,0,2,5,4,1,2.73,87.85,7,111.24
1721,Emily Davis,2020,2.7,1,3,1,3,1,1.3,87.88,4,104.88
1722,David Williams,2020,5.65,1,3,6,1,0,3.39,25.49,6,51.53
1723,Laura Johnson,2021,1.94,0,5,5,7,1,0.55,82.96,5,108.45
1724,John Garcia,2021,5.46,1,3,1,6,1,9.73,84.05,3,114.24
1725,Sarah Smith,2020,5.8,2,5,4,6,1,2.95,53.31,4,84.06
1726,Laura Garcia,2020,2.75,0,4,3,0,1,3.5,25.81,1,41.06
1727,Alex Smith,2021,3.97,1,3,6,3,0,6.53,71.08,7,101.58
1728,Alex Smith,2020,2.06,3,2,5,2,1,3.02,64.45,5,87.53
1729,David Rodriguez,2020,8.41,1,1,1,1,1,2.59,40.45,7,63.45
1730,Jane Jones,2021,1.45,1,0,2,2,1,1.4,22.15,2,33
1731,Alex Miller,2020,2.73,1,2,2,1,0,2.15,87.75,8,106.63
1732,John Rodriguez,2020,7.03,0,1,4,5,1,6.24,89.55,1,114.82
1733,David Johnson,2021,4.16,0,0,5,2,1,4.52,82.61,3,102.29
1734,John Garcia,2020,9.59,1,4,2,7,0,7.69,92.36,1,124.64
1735,Sophia Williams,2021,7.63,1,2,5,0,1,9.46,97.59,7,130.68
1736,Alex Martinez,2020,9.45,3,5,2,1,1,3.12,56.34,8,88.91
1737,Jane Brown,2020,8.35,0,2,5,5,0,9,52.74,3,85.09
1738,Emily Garcia,2021,8.61,3,5,4,5,1,3.23,63.51,9,102.35
1739,Michael Smith,2021,7.89,3,5,3,2,0,8.69,38.07,6,73.65
1740,Chris Garcia,2021,7.4,0,5,6,6,0,3.53,25.83,10,63.76
1741,Sophia Davis,2021,4.39,2,2,3,6,0,7.81,38.97,6,70.17
1742,Sarah Miller,2021,8.54,0,1,1,6,1,7.52,84.57,5,114.63
1743,Sarah Jones,2021,1.54,2,0,2,5,1,4.1,64.66,8,88.3
1744,Sarah Jones,2020,4.39,1,0,6,1,1,9.38,75.34,5,103.11
1745,Sophia Jones,2021,3.11,2,3,2,1,1,4.13,47.99,6,70.23
1746,Emily Brown,2020,3.31,3,5,4,4,0,8.39,61.92,7,96.62
1747,Michael Garcia,2020,9.2,3,2,2,3,0,3.86,44.33,9,76.39
1748,Alex Martinez,2020,3.8,2,3,3,3,1,6.25,50.04,2,74.09
1749,Jane Rodriguez,2021,8.41,1,5,1,5,0,7.41,21,4,52.82
1750,David Martinez,2021,4.43,2,0,1,1,1,7.99,44.31,1,62.73
1751,Sophia Rodriguez,2020,9.42,2,4,2,2,1,8.06,31.08,7,66.56
1752,Michael Johnson,2021,4.67,0,3,5,2,1,6.93,43.14,9,74.74
1753,Chris Williams,2021,3.87,0,1,2,5,1,7,66.06,9,94.93
1754,David Davis,2020,7.47,2,5,6,1,1,0.91,22.45,7,52.83
1755,Emily Martinez,2020,4.03,2,0,6,1,1,0.54,58.22,2,74.79
1756,Alex Davis,2020,3.75,0,4,2,7,0,1.22,60.62,4,82.59
1757,Emily Williams,2020,8.31,2,0,2,7,1,2.96,26.99,4,54.26
1758,John Miller,2021,6.9,2,5,1,4,0,3.7,95.91,7,125.51
1759,Alex Williams,2020,7.27,2,1,4,2,1,6.2,91.78,2,117.25
1760,John Miller,2020,4.67,1,0,4,4,0,5.49,43.95,1,64.11
1761,Jane Davis,2020,7.15,2,0,1,1,1,0.52,33.26,3,48.93
1762,David Davis,2021,8.64,0,3,1,0,0,9.45,62.73,7,91.82
1763,Laura Johnson,2020,6.82,3,0,6,1,0,6.95,67.74,1,92.51
1764,Chris Jones,2020,3.06,0,5,5,0,1,8.15,89.49,3,114.7
1765,Alex Smith,2021,2.5,3,0,6,7,1,1.83,42.44,9,72.77
1766,John Johnson,2020,7.4,3,3,6,3,0,9.91,33.47,1,66.78
1767,Chris Williams,2021,4.34,3,0,5,3,0,6.21,37.36,4,62.91
1768,Alex Garcia,2021,4.81,1,1,3,6,1,7.77,97,3,124.58
1769,Emily Garcia,2020,2.82,1,0,2,4,1,4.33,27.39,2,44.54
1770,Alex Williams,2021,5.26,0,5,6,7,1,8.82,45.75,9,87.83
1771,Laura Smith,2021,8.7,1,4,5,0,0,2.42,82.14,7,110.26
1772,Alex Miller,2021,9.99,0,5,2,3,0,4.69,35.34,9,69.02
1773,Alex Brown,2020,8.93,1,2,1,5,0,3.79,43.09,9,73.81
1774,Emily Johnson,2020,3.23,3,2,4,5,0,6.44,29.69,8,61.36
1775,Sophia Miller,2021,3.33,0,0,6,5,0,9.3,63.68,6,93.31
1776,David Garcia,2021,3.12,3,4,6,6,0,3.05,44.58,6,75.75
1777,Sophia Martinez,2021,9.07,0,2,2,6,1,4.96,33.47,3,61.5
1778,David Davis,2021,3.38,2,2,2,3,1,6.17,47.33,2,68.88
1779,David Smith,2020,9.14,1,1,1,7,1,6.45,87.84,5,119.43
1780,David Williams,2021,7.56,2,5,5,2,0,5.19,71.72,10,108.47
1781,Alex Martinez,2021,7.88,0,3,5,6,0,7.16,45.24,5,79.28
1782,Emily Johnson,2021,5.76,1,1,4,5,0,4.9,68.83,10,100.49
1783,Alex Davis,2020,3.6,3,2,4,6,1,4.89,77.13,7,108.62
1784,John Garcia,2020,8.73,1,2,2,7,1,3.72,57.83,5,88.28
1785,Sarah Rodriguez,2020,2.58,1,3,6,4,1,8.37,66.59,5,97.54
1786,Laura Jones,2020,2.63,2,0,6,7,1,4.39,30.38,7,60.4
1787,John Garcia,2020,1.11,2,5,1,0,1,1.37,96.18,9,116.66
1788,Sophia Garcia,2020,9.79,0,3,3,6,1,4.38,73.15,4,104.32
1789,Alex Martinez,2020,3.9,2,1,6,1,1,9.71,52.9,7,84.51
1790,Jane Martinez,2020,9.78,2,2,1,5,0,2.87,71.24,9,102.89
1791,Sarah Miller,2021,5.55,1,3,6,1,0,9.17,24.06,5,54.78
1792,Michael Garcia,2020,4.9,0,4,1,7,0,1.88,47.83,9,75.61
1793,David Smith,2020,7.02,0,1,3,4,1,0.6,64.06,4,84.68
1794,Laura Miller,2020,3.53,3,2,6,4,1,7.9,56.6,6,90.03
1795,Alex Davis,2021,4.36,3,3,4,6,0,8.45,82.47,3,114.28
1796,Chris Williams,2021,5.23,1,3,1,7,1,1.35,38.2,10,67.78
1797,Chris Davis,2021,6.76,0,4,3,0,1,9.8,33.09,5,62.65
1798,Emily Brown,2020,1.3,3,5,6,7,1,5.53,29.86,10,68.69
1799,Emily Davis,2021,7.46,3,1,4,5,0,7.08,91.22,9,127.76
1800,John Brown,2021,7.52,2,3,5,5,0,4.08,71.64,8,106.24
1801,David Martinez,2020,3.58,3,5,6,2,1,2.82,39.37,5,67.77
1802,David Johnson,2021,9.16,0,2,2,4,1,5.84,72.17,3,99.17
1803,Sarah Garcia,2020,9.6,0,4,6,7,0,5.8,98.44,10,140.84
1804,Laura Smith,2021,6.52,2,1,5,6,0,4,76.21,6,106.73
1805,Emily Jones,2020,6.51,1,5,3,6,0,8.33,57.7,5,92.54
1806,John Martinez,2020,9.97,1,4,4,4,0,1.4,99.67,3,127.04
1807,Michael Brown,2020,9.01,3,4,5,7,1,4.18,45.75,8,86.94
1808,Alex Jones,2020,5.6,2,3,1,4,1,9.32,55.38,3,84.3
1809,John Johnson,2020,4.7,1,0,4,3,1,9.95,44.22,10,77.87
1810,John Martinez,2021,6.01,2,4,6,6,1,9.39,66.1,6,106.5
1811,Jane Brown,2020,1.34,2,5,1,0,1,3.08,65.21,1,79.63
1812,Jane Rodriguez,2020,5.22,0,4,2,4,1,2.44,51.84,5,75.5
1813,Sarah Williams,2020,2.95,3,4,5,7,1,6.78,70.1,7,106.83
1814,John Martinez,2020,8.26,3,4,2,4,0,2.13,63.3,9,95.69
1815,Sophia Miller,2020,3.49,1,5,6,1,1,3.37,53.25,8,82.11
1816,John Davis,2021,5.39,1,1,4,7,0,1.51,36.01,1,56.91
1817,Emily Martinez,2020,5.8,3,1,4,7,0,7.26,25.74,5,58.8
1818,David Miller,2021,3.64,0,2,6,5,0,6.45,53.96,9,86.05
1819,Chris Johnson,2021,1.75,2,5,3,4,1,0.6,68.12,5,90.47
1820,Alex Miller,2021,8.22,3,0,4,1,1,0.84,76.19,2,96.25
1821,Sophia Martinez,2021,6.55,1,4,1,1,1,9.45,97.32,7,128.32
1822,David Williams,2021,9.58,3,3,2,7,0,8.35,57.65,6,96.58
1823,Michael Davis,2021,7.98,2,4,3,7,1,2.11,23.84,2,52.93
1824,David Williams,2021,6.78,3,4,1,6,0,1.6,94.45,9,125.83
1825,David Davis,2020,1.04,2,4,4,6,1,9.64,42.97,1,71.65
1826,Emily Rodriguez,2021,8.64,2,3,4,4,1,7.48,98.65,4,132.77
1827,Jane Smith,2020,8.78,3,0,6,4,0,2.18,74.84,4,102.8
1828,Sarah Martinez,2020,4.33,0,4,3,5,1,5.64,63.63,6,92.6
1829,Sarah Jones,2021,4.42,2,3,2,0,0,3.51,67.07,5,87
1830,Jane Brown,2021,2.58,3,0,1,0,0,1.22,46.81,6,60.61
1831,Sarah Miller,2020,3.48,0,4,2,4,0,8.5,98.18,1,121.16
1832,Alex Brown,2020,4.31,0,2,2,0,0,6.89,81.9,7,104.1
1833,Sophia Jones,2020,6.44,1,2,4,5,1,6.9,64.33,5,95.67
1834,Laura Johnson,2021,9.04,1,2,1,5,1,9.56,90.67,7,126.27
1835,Emily Williams,2021,7.82,3,0,5,2,1,1.65,66.95,1,88.42
1836,Sophia Miller,2021,2.03,1,3,2,4,0,9.93,24.76,9,55.72
1837,Emily Garcia,2021,9.8,2,0,6,6,0,4.59,39.58,2,69.97
1838,Chris Martinez,2020,2.57,1,2,4,2,1,9.73,87.9,4,114.2
1839,Sarah Williams,2021,5.02,0,1,4,3,0,2.45,69.79,10,95.26
1840,Jane Rodriguez,2021,5.13,2,1,4,2,1,8.68,64.49,1,89.3
1841,Sarah Davis,2021,1.65,0,3,4,1,0,4.63,66.85,3,84.13
1842,Laura Smith,2020,8.46,1,0,4,1,0,3.75,23.52,9,50.73
1843,John Smith,2021,2.68,1,2,5,5,1,4.24,20.7,3,44.62
1844,Michael Jones,2021,8.57,0,2,4,2,1,7.16,84.24,2,110.97
1845,Sophia Miller,2021,3.66,0,4,1,0,0,3.47,50.44,5,67.57
1846,Sophia Brown,2020,1.29,2,1,6,6,0,3.22,57.8,6,83.31
1847,Chris Rodriguez,2020,8.1,3,1,5,4,0,4.13,55.2,8,88.43
1848,Michael Smith,2021,6.29,3,4,6,3,0,1.97,80.84,2,107.1
1849,Chris Martinez,2020,6.59,3,0,4,0,1,3.52,69.85,10,97.96
1850,Laura Smith,2021,8.62,3,0,4,6,1,4.23,44.68,4,75.53
1851,John Davis,2021,5.54,1,2,5,7,1,4.18,75.34,6,107.06
1852,David Brown,2020,2.69,3,1,6,3,1,2.09,35.6,9,63.38
1853,David Williams,2021,4.07,0,4,3,1,0,2.19,25.45,4,43.71
1854,Michael Jones,2020,2.89,3,1,5,0,0,4.08,53.74,3,72.71
1855,Jane Rodriguez,2021,7.08,2,3,4,4,0,1.21,96.07,5,122.36
1856,David Martinez,2020,5.91,0,4,3,1,0,9.93,85.37,2,111.21
1857,David Martinez,2021,3.14,3,5,4,7,0,1.96,30.17,9,63.27
1858,Alex Rodriguez,2020,5.97,1,0,2,0,1,5.74,53.42,8,77.13
1859,Sarah Brown,2020,2.76,3,4,1,2,1,7.9,78.82,4,104.48
1860,David Smith,2020,6.71,1,2,4,6,0,7.31,58.6,8,93.62
1861,John Brown,2021,3.53,3,3,1,4,0,8.87,79.61,3,106.01
1862,Sarah Martinez,2020,9.47,0,3,4,5,0,6.43,27.76,4,59.66
1863,Michael Rodriguez,2020,9.11,1,3,6,6,0,0.7,64.66,3,93.47
1864,Michael Miller,2020,1.34,1,3,4,6,0,4.33,77.82,10,107.49
1865,John Williams,2021,2.51,2,5,1,0,1,4.07,80.57,3,99.15
1866,Sophia Johnson,2021,1.27,2,0,6,3,1,5.33,70.16,8,96.76
1867,Sophia Davis,2020,3.43,0,1,6,7,1,8.99,64.04,4,95.46
1868,Jane Davis,2020,3.95,2,5,6,1,0,0.6,38.4,1,57.95
1869,David Johnson,2021,8.31,1,3,6,0,0,6,56.14,9,89.45
1870,Sophia Rodriguez,2020,8.3,3,2,4,0,0,4.55,66.08,4,91.93
1871,Michael Garcia,2020,3.81,0,2,5,3,1,7.56,53.68,9,85.05
1872,David Miller,2021,1.76,1,3,1,2,0,9.58,69.27,8,95.61
1873,Alex Jones,2020,7.73,2,1,5,3,0,4.33,97.88,5,125.94
1874,Michael Miller,2020,9.28,2,5,1,3,1,0.6,24.56,2,48.44
1875,Alex Jones,2021,4.15,1,0,6,3,1,9.2,23.1,2,49.45
1876,Chris Brown,2020,9.9,3,1,2,4,1,5.14,73.54,4,103.58
1877,Alex Davis,2020,9.44,0,0,6,5,0,3.23,69.62,3,96.29
1878,John Jones,2021,7.33,1,3,3,0,1,5.4,60.62,10,91.35
1879,Sophia Martinez,2021,8.56,2,4,3,0,0,0.64,57.51,5,80.71
1880,Jane Davis,2021,2.19,0,2,4,2,0,1.31,97.65,7,116.15
1881,Jane Rodriguez,2020,9.28,3,0,3,0,1,4.47,48.89,8,77.64
1882,Emily Johnson,2020,8.95,0,3,2,3,1,5.07,39.86,10,72.88
1883,Sophia Miller,2021,9.07,1,2,2,4,1,5.12,47.89,2,74.08
1884,Laura Davis,2021,4.63,3,5,6,5,1,7.57,64.77,5,101.97
1885,Alex Smith,2020,9.93,1,5,5,4,1,6.78,99.56,10,142.27
1886,John Williams,2020,9.82,3,2,5,4,1,6.18,59.64,8,98.64
1887,Laura Miller,2020,4.79,3,5,3,6,0,0.58,78.55,10,110.92
1888,Emily Garcia,2020,7.54,1,3,5,6,1,5.45,58.33,1,88.32
1889,Jane Martinez,2021,4.04,1,2,6,7,1,7.51,49.02,8,85.57
1890,Laura Garcia,2021,4.34,1,2,2,7,0,2.14,68.87,5,92.35
1891,David Rodriguez,2020,1.52,2,4,5,5,0,7.02,61.96,4,90.5
1892,Laura Miller,2020,2.95,0,4,1,6,0,7.79,90.34,10,122.08
1893,Jane Miller,2020,5.97,2,4,4,3,0,3.52,56.88,5,84.37
1894,John Garcia,2020,5.69,2,1,5,7,1,5.25,33.82,1,61.76
1895,Jane Rodriguez,2021,9.39,0,2,4,6,0,0.81,82.71,9,113.91
1896,John Smith,2021,4.53,0,2,4,4,1,7.83,98.15,8,129.51
1897,Emily Miller,2020,1.42,1,0,2,2,1,8.55,75.24,1,92.21
1898,Jane Williams,2021,1.26,2,5,3,3,1,6.94,74.27,7,103.47
1899,Emily Jones,2020,5.93,1,3,4,2,0,4.26,54.62,8,82.81
1900,David Jones,2020,1.31,0,3,6,5,0,0.54,99.56,5,120.41
1901,Sophia Garcia,2021,1.93,0,3,1,0,0,5.18,34.54,6,51.65
1902,Emily Davis,2020,4.25,2,3,4,0,1,8.24,32.7,4,59.19
1903,David Martinez,2020,9.85,1,1,1,0,0,6.62,26.68,10,56.15
1904,Sophia Jones,2020,2.67,3,4,4,4,0,9.15,77.04,10,113.86
1905,Laura Jones,2021,6.3,1,3,6,2,0,8.9,94.86,5,127.06
1906,John Jones,2021,6.64,1,3,2,3,0,9.45,30.74,4,59.83
1907,John Johnson,2020,2.95,2,3,5,4,1,3.08,47.45,5,73.48
1908,Alex Williams,2020,4.44,2,5,6,7,1,7.92,64.77,1,99.13
1909,Alex Miller,2020,9.26,1,3,6,3,1,8.65,26.14,6,64.05
1910,John Jones,2020,4.8,1,0,4,4,0,8.77,27.67,7,57.24
1911,Sophia Williams,2020,8.75,2,2,2,3,1,4.34,26.14,9,58.23
1912,Alex Garcia,2021,2.57,3,3,5,2,0,7.99,90.17,1,114.73
1913,Emily Jones,2020,5.11,1,4,5,6,1,4.53,20.49,1,48.13
1914,David Smith,2021,7.5,2,2,2,1,0,5.42,87.6,6,113.52
1915,Michael Martinez,2021,5.45,0,0,6,7,1,9.7,91.3,2,122.45
1916,John Rodriguez,2021,7.17,2,0,1,2,1,6.55,42.39,1,63.11
1917,John Jones,2021,3.64,3,5,2,3,1,6.86,32.28,4,60.78
1918,Alex Rodriguez,2020,9.43,1,1,1,4,1,5.74,77.87,4,105.04
1919,Laura Davis,2020,7.12,2,4,4,3,1,4.31,83.68,5,114.11
1920,Michael Brown,2021,8.46,0,1,5,4,0,6.46,28.91,7,60.83
1921,Alex Brown,2021,5.48,2,3,5,0,0,7,60.45,1,83.93
1922,Sarah Miller,2021,2.06,3,5,1,3,1,9.17,53.58,10,87.81
1923,Sarah Garcia,2020,8.6,0,0,6,7,0,0.82,38.52,3,63.94
1924,David Smith,2020,3.37,2,2,1,7,0,8.15,64.68,2,90.2
1925,David Davis,2020,6.6,3,3,2,5,0,6.85,62.18,6,94.63
1926,Emily Miller,2020,2.95,2,3,1,7,1,8.89,65.76,8,99.6
1927,Sophia Davis,2020,9.12,2,5,4,1,0,4.98,20.77,10,56.87
1928,Alex Brown,2020,8.02,3,0,6,3,1,6.72,41.01,3,71.75
1929,Emily Garcia,2020,5.82,1,1,4,5,1,0.98,33.89,10,62.69
1930,John Davis,2021,1.48,3,5,3,7,1,0.57,75.91,1,97.96
1931,Laura Rodriguez,2021,2.75,3,2,1,3,1,4.01,37.6,8,62.36
1932,Emily Williams,2021,8.91,0,0,6,1,0,0.95,87.79,1,105.65
1933,Sarah Smith,2020,1.99,0,4,4,5,0,7.96,50.04,8,80.99
1934,John Brown,2020,2.67,0,0,4,3,0,3.56,33.06,7,53.29
1935,Sophia Smith,2021,9.8,3,2,5,6,1,2.79,60.24,5,94.83
1936,Chris Martinez,2021,1.53,3,5,6,2,0,6.95,72.84,6,103.32
1937,John Williams,2021,9.62,3,1,4,3,1,2.91,87.66,6,118.19
1938,Alex Brown,2021,5.82,3,5,4,0,1,5.98,31.27,2,58.07
1939,Emily Miller,2021,3.67,3,5,2,0,1,1.75,29.47,6,51.89
1940,John Brown,2021,9.46,1,4,4,5,0,1.14,97.19,8,129.79
1941,Chris Jones,2020,6.46,0,3,2,6,0,3.37,48.49,4,73.32
1942,Chris Johnson,2020,8.41,2,2,3,1,0,1.7,91.38,5,114.49
1943,Laura Garcia,2021,6.62,3,2,5,0,1,5.39,34.36,6,63.37
1944,Chris Johnson,2020,8.21,3,4,2,6,0,8.59,21.04,10,62.84
1945,Jane Johnson,2021,4.86,0,3,5,6,1,7.5,57.59,7,91.95
1946,John Garcia,2021,5.74,3,1,5,2,1,1.37,33.91,2,55.02
1947,Sarah Martinez,2021,5.15,1,4,4,2,0,6.04,31.29,10,63.48
1948,John Davis,2021,9.13,2,5,6,4,0,6.17,59.68,9,100.98
1949,Sarah Smith,2020,4.52,1,1,6,3,0,1.38,20.41,2,39.31
1950,Michael Martinez,2021,2.92,0,3,4,6,1,8.83,80.74,4,110.49
1951,Sophia Brown,2020,9.71,0,2,5,2,0,0.71,31.33,8,58.75
1952,Michael Garcia,2021,2.27,0,2,1,5,0,4.36,67.05,9,90.68
1953,Chris Davis,2021,4.78,1,1,1,3,0,1.99,37.58,7,57.35
1954,Sophia Williams,2020,5.53,2,3,4,0,0,4.98,93.61,9,122.12
1955,Michael Garcia,2021,2.81,0,3,5,6,1,7.63,21.69,4,51.13
1956,Jane Davis,2021,7.52,3,2,4,7,0,8.02,24.23,6,61.77
1957,Alex Davis,2021,1.17,0,3,5,6,0,6.22,85.77,1,108.16
1958,David Davis,2021,4.89,3,2,4,7,1,2.43,96.08,7,127.4
1959,Jane Brown,2020,9.78,3,0,3,5,1,0.97,96.19,6,124.94
1960,Chris Williams,2021,5.74,3,3,5,7,1,5.7,23.13,6,59.57
1961,David Williams,2020,1.72,2,4,3,0,0,7.47,27.73,2,47.92
1962,Jane Martinez,2021,1.67,0,1,5,4,1,6.7,96.49,6,121.86
1963,Alex Rodriguez,2021,7.46,3,5,4,2,0,6.18,79.23,9,115.87
1964,Jane Johnson,2021,2.64,1,4,5,5,1,2.43,89.38,2,112.45
1965,Sarah Williams,2020,7.7,3,3,2,5,1,8.18,21.03,1,51.91
1966,Alex Jones,2021,6.32,0,3,6,4,0,6.27,89.52,6,121.11
1967,Sophia Martinez,2020,4.33,3,0,1,6,0,9.99,78.85,4,107.17
1968,Alex Johnson,2021,6.13,1,2,4,0,1,8.93,33.54,7,63.6
1969,Sarah Martinez,2021,6.77,1,4,3,3,1,4.63,51.27,7,81.67
1970,Alex Davis,2021,9.79,0,0,5,4,1,9.25,98.89,4,131.93
1971,Michael Smith,2020,8.11,1,0,1,5,1,9.3,79.38,3,107.79
1972,Jane Miller,2021,2.08,1,4,6,7,1,5.67,41.43,9,77.18
1973,Michael Smith,2021,7.67,1,2,6,1,0,8.8,90.87,2,119.34
1974,John Williams,2020,3.78,3,2,4,4,0,1.52,60.49,1,79.79
1975,David Jones,2020,2.16,1,0,6,1,1,4.92,78.9,9,103.98
1976,Sophia Davis,2020,3.38,1,5,4,3,1,5.32,28.83,7,58.53
1977,Alex Rodriguez,2020,2.71,2,1,2,7,0,6.27,36.9,9,66.88
1978,Alex Davis,2020,1.74,3,3,6,7,1,5.08,64.24,4,95.06
1979,Jane Miller,2020,3.64,2,4,6,6,1,7.08,75.86,2,107.58
1980,Emily Martinez,2020,1.55,2,5,3,2,0,8.82,43.75,1,67.12
1981,David Johnson,2021,9.86,2,2,4,4,1,5.72,82.96,7,118.54
1982,Emily Miller,2021,4.1,1,5,1,4,1,4.71,80.51,8,109.32
1983,Chris Miller,2020,9.27,3,4,6,3,1,8.68,96.2,1,132.15
1984,Laura Garcia,2020,5.59,1,4,1,1,0,6.58,40.82,7,66.99
1985,John Miller,2021,8.7,1,2,2,0,1,5.96,84.05,3,107.71
1986,Chris Davis,2020,6.77,2,1,1,6,1,1.48,46.65,3,68.9
1987,Chris Brown,2021,2.07,3,3,4,4,0,3.3,46.1,7,72.47
1988,Jane Brown,2021,8.76,2,3,3,5,0,8.87,79.5,9,119.13
1989,Sarah Jones,2021,2.99,3,0,2,0,0,6.83,53.4,1,69.22
1990,Emily Martinez,2020,4.48,3,4,3,2,0,9.53,53.59,2,81.6
1991,Chris Jones,2020,7.59,3,1,5,5,1,5.27,95.1,8,130.96
1992,Michael Smith,2021,7.11,2,4,4,1,1,6.79,33.96,5,64.86
1993,David Davis,2021,2.04,1,0,1,2,0,1.97,22.06,9,39.07
1994,Laura Davis,2020,7.59,1,5,6,4,1,5.1,85.07,1,115.76
1995,Michael Davis,2020,5.91,2,5,3,4,0,0.89,39.51,9,69.31
1996,John Garcia,2021,6.66,3,0,4,7,1,3.48,69.65,6,100.79
1997,Laura Williams,2020,3.65,3,2,1,3,1,7.46,78.17,8,107.28
1998,Jane Johnson,2020,3.8,2,4,2,0,0,8.51,76.24,3,99.55
